Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,IPS,ppi,cpu_brand,HDD,SSD,gpu_brand,OS
HP,Gaming,17,8,2.75,131.99117007062782,0,1,129.58277471072344,Intel Core i5,1000,128,Nvidia,Windows
Asus,Notebook,17,4,2.8,120.57168195956812,0,0,107.98564559226952,Other Intel Processor,1000,0,Nvidia,Windows
Acer,Notebook,15,4,2.23,122.39797948761682,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,15,8,2.2,129.3638564358485,0,0,104.47285665558198,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,11,8,1.1,131.1186415376055,1,1,200.26428818929983,Other Intel Processor,0,256,Intel,Windows
Lenovo,Gaming,15,16,2.5,128.02919806748497,0,1,146.86047800548656,AMD Processor,1000,512,AMD,Windows
Dell,Ultrabook,12,8,1.36,132.59117339814512,1,0,183.5755975068582,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,15,8,2.2,123.58977972153241,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Other
Dell,Notebook,17,4,2.36,123.13461698966763,0,0,107.98564559226952,Intel Core i3,1000,0,AMD,Windows
Acer,Notebook,14,4,1.68,115.6559580214182,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Other
HP,Workstation,15,8,2.0,137.5763402015337,0,1,146.86047800548656,Intel Core i7,0,8,Nvidia,Windows
Dell,Ultrabook,14,8,1.36,134.79183259491373,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,13,8,1.2,132.4932738279448,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,12,8,1.2,129.7770289173057,0,0,183.5755975068582,Other Intel Processor,0,0,Intel,Other
Lenovo,Ultrabook,14,8,1.7,132.72465418296622,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,17,16,4.36,141.55512479350293,0,1,259.1655494214469,Intel Core i7,1000,512,Nvidia,Windows
Dell,2 in 1 Convertible,13,8,1.24,135.58619738120575,1,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,11,4,1.45,125.04234617155763,1,0,142.46298634852087,Other Intel Processor,0,256,Intel,Windows
Dell,Ultrabook,13,8,1.3,130.83458896044465,0,0,282.4239961643972,Intel Core i7,0,256,Intel,Windows
Acer,2 in 1 Convertible,11,4,1.25,116.93247029514315,1,1,142.46298634852087,Other Intel Processor,0,0,Intel,Other
Toshiba,Notebook,13,8,1.2,133.0826299970091,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,12,8,1.36,134.6918880614768,0,1,183.5755975068582,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,15,12,2.4,128.14642466151432,0,0,146.86047800548656,Intel Core i5,1000,128,Nvidia,Windows
Toshiba,Ultrabook,12,8,1.1,134.89081187338542,1,0,183.5755975068582,Intel Core i7,0,512,Intel,Windows
HP,Notebook,15,8,2.04,126.08042968328209,0,0,104.47285665558198,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,15,4,2.25,119.04809909393396,0,0,104.47285665558198,Intel Core i3,1000,0,AMD,Other
Dell,Notebook,15,4,1.9,125.77789191940735,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
HP,Notebook,15,4,2.04,123.58977972153241,0,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,17,32,4.42,141.5364171471423,0,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,15,6,2.4,123.76035575820082,0,0,146.86047800548656,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,13,16,1.22,135.58619738120575,1,0,282.4239961643972,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,14,8,1.5,135.97606168454485,1,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,17,32,4.42,140.15449748041,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,14,8,1.95,129.98831396446352,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,17,16,2.73,136.4857950828607,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,15,8,2.04,127.79140697278793,0,1,146.86047800548656,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Notebook,14,4,1.7,128.0645108918057,0,0,111.93520355955211,Intel Core i5,0,0,Intel,Windows
Asus,2 in 1 Convertible,15,16,2.3,134.9497530868193,1,0,293.7209560109731,Intel Core i7,2000,512,Nvidia,Windows
HP,Notebook,15,6,2.04,121.61211967154033,0,0,104.47285665558198,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,17,16,2.99,134.61813616022178,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,15,12,2.19,131.1186415376055,1,1,146.86047800548656,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,13,4,1.2,130.13688918681595,0,0,169.45439769863833,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,15,6,2.2,120.98593567805966,0,0,146.86047800548656,AMD Processor,0,256,AMD,Windows
Fujitsu,Notebook,15,4,2.3,122.9546513143284,0,0,104.47285665558198,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,14,4,1.75,126.99598938791105,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,15,4,2.25,122.01142567260507,0,0,104.47285665558198,Intel Core i5,500,0,AMD,Windows
HP,Notebook,15,8,2.04,125.50358764467704,0,0,146.86047800548656,Intel Core i5,1000,0,Intel,Windows
Lenovo,Gaming,15,8,2.5,130.0776097781488,0,1,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,15,8,2.36,124.64066791958756,0,0,104.47285665558198,Intel Core i7,1000,0,AMD,Windows
Dell,Notebook,14,8,1.6,129.3638564358485,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,Netbook,12,8,0.97,135.64187943509646,0,0,183.5755975068582,Other Intel Processor,0,512,Intel,Windows
HP,Notebook,15,4,2.1,119.86244876162603,0,0,146.86047800548656,Intel Core i3,1000,128,AMD,Windows
Lenovo,Notebook,15,4,1.9,112.66342015063712,0,0,104.47285665558198,Other Intel Processor,0,128,Intel,Other
Lenovo,Notebook,15,8,2.3,131.5629926942607,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,13,8,1.68,126.656664368829,1,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,13,8,1.4,129.6854132750649,0,0,282.4239961643972,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,13,8,1.11,131.5629926942607,1,1,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,15,4,2.4,116.65736625194488,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
Asus,Gaming,15,16,2.5,134.9497530868193,0,0,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,14,8,1.48,136.70806178638063,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Acer,Gaming,15,8,2.7,130.75999408581032,0,1,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,13,8,1.34,130.0776097781488,0,1,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,4,2.18,120.94322304423515,0,0,104.47285665558198,Intel Core i3,0,128,Intel,Windows
HP,Notebook,14,4,1.64,125.1028780562426,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,13,4,1.2,130.13688918681595,0,0,169.45439769863833,Intel Core i5,0,128,Intel,Windows
HP,Notebook,14,4,1.48,129.16224199307575,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
HP,Notebook,14,4,1.95,130.2349681572928,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,14,8,1.43,132.40430983992525,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,14,8,1.64,128.60672448104467,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,14,4,1.64,123.5726821520636,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,15,8,2.65,127.42510936197132,0,0,146.86047800548656,Intel Core i5,0,0,Nvidia,Windows
HP,Ultrabook,12,4,1.26,133.11323092279164,0,0,183.5755975068582,Intel Core i5,500,0,Intel,Windows
HP,Notebook,14,4,1.48,133.49688455157127,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,14,8,1.54,135.51294645849788,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,13,4,1.49,125.41586643235881,0,0,120.54560383336381,Intel Core i3,500,0,Intel,Windows
Toshiba,Notebook,13,8,1.5,130.2836114752097,0,0,120.54560383336381,Intel Core i5,0,256,Intel,Windows
HP,Notebook,15,4,2.04,124.96602562255772,0,0,104.47285665558198,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,17,16,2.4,140.84002238168512,0,1,259.1655494214469,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,14,8,1.47,132.73265953357753,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,14,8,1.43,137.47130764133595,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,15,4,2.08,125.35665026199729,1,1,146.86047800548656,Intel Core i3,1000,0,Intel,Windows
Toshiba,Ultrabook,13,8,1.2,133.49688455157127,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
HP,Notebook,13,8,1.11,129.67504010760373,0,1,169.45439769863833,Intel Core i5,0,256,Intel,Windows
HP,Notebook,14,8,1.64,130.04227078487236,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,15,8,2.09,128.57511481471352,0,0,146.86047800548656,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,12,4,1.26,133.26519454532402,0,0,130.59107081947747,Intel Core i5,0,256,Intel,Windows
HP,Notebook,14,4,2.31,130.0776097781488,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
HP,Notebook,14,4,1.95,128.72648922413777,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,13,8,1.29,133.7457388363983,1,0,282.4239961643972,Intel Core i5,0,256,Intel,Windows
HP,Notebook,17,8,2.63,128.94648516931662,0,0,129.58277471072344,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,14,4,1.64,127.71900875197423,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,15,6,2.1,117.52255461364933,0,0,104.47285665558198,AMD Processor,1000,0,AMD,Windows
MSI,Gaming,17,8,2.7,130.1054341951293,0,0,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,14,8,1.95,130.13688918681595,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,15,8,1.84,130.46685892041876,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,12,8,1.26,131.5629926942607,0,0,183.5755975068582,Intel Core i7,0,256,Intel,Windows
HP,Notebook,15,4,2.04,124.53018465695466,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,14,8,1.47,134.45566972544665,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,15,8,2.09,128.75914958690709,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
HP,Notebook,14,8,1.64,128.1639192650094,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,15,4,1.8,126.08747070799657,1,1,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,14,2,1.45,109.72455267187104,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,15,16,2.4,132.207923970457,0,1,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,15,8,2.3,128.6105119401656,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
HP,Notebook,14,4,1.54,128.04112799921538,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Notebook,15,8,1.84,136.7885433158189,0,0,146.86047800548656,Intel Core i5,500,256,Intel,Windows
HP,Notebook,14,8,1.43,132.56564746059848,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,17,16,3.78,133.16391338976342,0,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,17,16,4.6,137.788841567425,0,1,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Asus,Netbook,11,4,1.2,113.39191662690814,0,0,142.46298634852087,Other Intel Processor,0,0,Intel,Other
Lenovo,Notebook,14,16,1.1,139.37272696248323,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
HP,Notebook,15,8,1.91,127.79140697278793,0,1,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,15,8,2.3,129.09803030880488,1,1,146.86047800548656,Intel Core i5,0,256,Intel,Windows
HP,Notebook,15,4,2.04,127.79140697278793,0,0,104.47285665558198,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,13,16,1.2,137.60252595253132,1,0,282.4239961643972,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,15,4,2.31,123.93099939913886,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Windows
HP,Notebook,15,4,1.96,119.86244876162603,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Other
Acer,Notebook,15,8,2.4,118.62023739702805,0,0,104.47285665558198,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,13,12,1.6,131.1186415376055,1,1,169.45439769863833,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,15,16,2.94,135.07987469794966,0,0,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,15,8,2.04,128.83700141179466,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,17,16,4.0,128.01747728530523,0,1,129.58277471072344,Intel Core i7,1000,0,Nvidia,Other
Dell,Notebook,15,4,2.25,121.19838844529633,0,0,146.86047800548656,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,15,16,2.32,127.92261914814532,0,0,146.86047800548656,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,15,16,1.8,135.77067396224143,0,0,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,13,8,1.29,132.47723112397316,0,0,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,17,64,3.58,144.2769811582111,0,1,129.58277471072344,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,13,8,1.62,125.3862956036691,1,0,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,15,16,3.21,131.3873606821168,0,0,293.7209560109731,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,12,8,0.92,131.127817334249,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,15,4,2.06,119.45407468013157,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Windows
HP,Notebook,15,4,2.31,130.17618211324339,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,12,8,1.26,130.17618211324339,0,0,183.5755975068582,Intel Core i5,0,256,Intel,Windows
HP,Notebook,13,8,1.49,129.05495946156248,0,0,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,12,8,1.3,134.37680949851983,1,1,183.5755975068582,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,17,8,3.0,123.13461698966763,0,0,107.98564559226952,Intel Core i5,10000,0,AMD,Windows
Lenovo,Notebook,15,4,2.3,127.76724836332976,0,1,146.86047800548656,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,17,16,3.78,138.8164263095247,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,15,4,2.1,120.79167790474693,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
HP,Notebook,15,4,2.31,127.31312308049573,0,0,146.86047800548656,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,12,8,0.99,131.99117007062782,1,1,244.7674633424776,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,17,32,4.6,141.87161703660857,0,1,129.58277471072344,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,10,4,0.69,122.90521244196434,1,1,226.4155471693585,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,13,16,1.3,136.48062341400438,0,1,338.90879539727666,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,15,8,2.18,124.65657718502743,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
HP,Notebook,14,4,1.54,128.400155404774,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Workstation,15,8,1.9,132.77201398928804,0,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,14,8,1.7,130.17618211324339,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
HP,Notebook,13,4,1.29,122.32174992681206,0,0,282.4239961643972,Other Intel Processor,0,0,Intel,Other
Acer,Notebook,15,4,2.4,116.87214317960003,0,0,104.47285665558198,AMD Processor,500,0,AMD,Windows
Dell,Notebook,15,4,2.2,117.06792758428526,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Other
HP,Notebook,15,4,1.86,115.55428384426675,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Other
Asus,Gaming,17,8,2.7,133.56321890736663,0,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,13,4,1.4,125.68248978396993,0,1,169.45439769863833,Intel Core i5,0,256,AMD,Windows
HP,Netbook,12,4,2.4,133.56321890736663,0,0,130.59107081947747,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,15,8,2.4,125.40095212653729,0,0,146.86047800548656,Intel Core i5,1000,256,Nvidia,Windows
Dell,Notebook,15,8,2.36,122.76843371493375,0,0,146.86047800548656,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,17,8,2.6,133.56321890736663,0,0,129.58277471072344,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,15,4,1.96,119.88632073464565,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,17,16,4.3,137.8350350991628,0,1,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,12,4,1.5,129.53234914088938,0,0,130.59107081947747,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,12,4,1.5,129.85772323092914,0,0,130.59107081947747,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,15,4,2.2,109.62355675521216,0,0,104.47285665558198,Other Intel Processor,0,16,Intel,Other
HP,Workstation,17,8,3.0,140.56323094566974,0,1,129.58277471072344,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,15,16,2.4,130.17618211324339,0,0,146.86047800548656,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,12,8,1.5,132.10911295004,0,0,130.59107081947747,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,17,8,2.9,132.89879516359704,0,0,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,15,4,2.1,126.36189141255667,1,1,146.86047800548656,Intel Core i5,0,256,Intel,Windows
HP,Notebook,15,4,2.1,117.20184299742759,0,0,146.86047800548656,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,15,16,2.59,131.47542196980064,0,1,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,13,8,1.16,134.27690016839216,1,0,282.4239961643972,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,15,4,2.24,124.95311371345117,0,0,104.47285665558198,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,15,4,2.1,118.08445065706576,0,0,104.47285665558198,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,13,8,1.16,136.012115393278,0,0,169.45439769863833,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,10,4,0.69,120.98593567805966,1,1,226.4155471693585,Other Intel Processor,0,0,Intel,Other
Dell,Ultrabook,13,8,1.23,131.82186056332594,0,0,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,17,16,4.6,139.94243126922473,0,1,129.58277471072344,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,12,8,1.25,128.37743081955355,1,0,367.1511950137164,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,13,16,1.05,137.45544676819617,0,0,169.45439769863833,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,17,8,3.52,131.2402327290677,0,0,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,13,4,1.35,108.86757762622149,0,0,169.45439769863833,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,13,8,1.16,134.21448053757453,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
HP,Notebook,14,8,1.43,132.91281421098344,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,4,2.09,120.42958852452068,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Other
Asus,Notebook,15,4,2.0,118.24751033936576,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,8,1.8,134.06735738456683,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,10,4,0.69,119.3814629574494,1,1,226.4155471693585,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,12,8,1.26,135.56140379817342,0,0,130.59107081947747,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,15,8,2.4,127.91079165068201,0,1,146.86047800548656,Intel Core i5,1000,128,Nvidia,Other
HP,Gaming,17,8,3.35,129.46856673105455,0,1,129.58277471072344,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,15,8,2.04,122.58659561297114,0,0,104.47285665558198,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,8,1.8,136.48859545456324,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,14,4,1.5,112.97981033525316,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,15,8,1.84,124.68774405902658,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,15,4,2.23,122.34076405570117,0,0,146.86047800548656,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,15,16,2.5,129.15159784113894,0,0,146.86047800548656,Intel Core i7,0,0,AMD,Windows
HP,Workstation,17,8,3.0,144.20096541527653,0,1,129.58277471072344,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,15,8,2.5,125.17803714273245,0,0,104.47285665558198,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,17,16,3.78,138.33596081249513,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,15,8,1.88,137.16501256816068,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,14,16,2.8,138.5353776324215,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,15,8,2.4,129.61144902359015,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
HP,2 in 1 Convertible,13,8,1.48,133.7819868044214,1,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
HP,Workstation,15,8,2.59,137.47130764133595,0,1,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,13,8,1.48,134.9497530868193,1,0,225.93919693151778,Intel Core i7,0,256,Intel,Windows
HP,Workstation,15,8,2.0,135.58619738120575,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,12,8,1.26,137.8245612236553,0,0,183.5755975068582,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,15,8,2.18,128.1569245450739,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,15,8,1.88,133.4152203043178,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,14,8,1.27,138.03795300582294,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,15,4,1.9,115.31378730990477,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Other
HP,Notebook,15,4,1.86,113.75814820038687,0,0,104.47285665558198,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,15,8,2.32,122.01142567260507,0,0,146.86047800548656,Intel Core i5,1000,0,AMD,Other
Dell,Gaming,15,8,2.62,130.17618211324339,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,15,8,2.04,137.5851733726071,1,1,293.7209560109731,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,15,4,1.91,119.37869669832546,0,0,146.86047800548656,AMD Processor,0,256,AMD,Windows
MSI,Gaming,17,16,2.7,132.75472016185202,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,14,12,1.4,137.8350350991628,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,15,8,2.5,125.2451602070863,0,0,146.86047800548656,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,13,8,1.48,136.434624957875,1,0,225.93919693151778,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,14,8,1.7,132.80343250607032,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,14,16,1.7,134.75195660876628,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
HP,Gaming,15,8,2.62,126.78831584179801,0,1,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,15,8,2.2,118.87949057303545,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,15,4,2.1,119.33203344329337,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Other
Dell,Gaming,15,8,2.62,132.79562259089178,0,0,293.7209560109731,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,15,8,1.95,131.9153218823207,0,1,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,15,4,2.2,119.1081736992655,0,0,146.86047800548656,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,14,2,1.44,111.68372098729088,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,15,8,2.2,125.97562152482448,0,1,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,15,8,1.96,123.48649439673545,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
HP,Notebook,15,16,2.1,129.7770289173057,0,0,146.86047800548656,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,15,4,2.2,116.31181786275474,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,15,4,2.1,117.20184299742759,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Other
Lenovo,Notebook,15,8,2.2,123.99501985043445,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Other
Asus,Notebook,14,4,2.0,124.95081677865277,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows
